
 Lista de Imóveis da Caixa;;Data de geração:;18/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1787701365639 ;AM ;MANAUS ;PONTA NEGRA ;AVENIDA FREDERICO BAIRD, N. 2880, Apto 105, BLOCO 04 ;185.802,56;190.000,00;2.21;Apartamento, 41.51 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701365639
 1444405340950 ;AM ;MANAUS ;COMPENSA ;KM03 ESTRADA DE PONTA NEGR - AV  CORONEL TEIXEIRA, N. 2301, Apto 21, BLN1 ;183.000,00;183.000,00;0.00;Apartamento, 81.89 de área total, 63.52 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405340950
 1555531724918 ;AM ;MANAUS ;TARUMA ;AV DONA OTILIA, N. 606, Apto 204, BL17 ;214.000,00;214.000,00;0.00;Apartamento, 103.73 de área total, 52.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555531724918
 8787706863740 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 502, BL04 ;178.000,00;178.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706863740
 8787706904439 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 201, BL09 ;161.000,00;161.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706904439
 8787707035884 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 404, BL 10 ;156.000,00;156.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707035884
 8787707046258 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 402, BL 10 ;166.000,00;166.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707046258
 8787710921245 ;AM ;MANAUS ;TARUMA ;AV DO TURISMO, N. 13830, Apto 504, BL15 ;165.000,00;165.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710921245
 8787714910043 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 456, Apto 503, BL 23 ;178.000,00;178.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714910043
 8787705809335 ;AM ;MANAUS ;SAO JOSE OPERARIO ;RUA JOSE ROMAO, N. 207, Apto 504, BL 01 ;194.000,00;194.000,00;0.00;Apartamento, 95.55 de área total, 45.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705809335
 1444400215392 ;AM ;MANAUS ;CIDADE NOVA ;RUA AURISTELA NOGUEIRA, N. 45, ;252.000,00;252.000,00;0.00;Casa, 212.43 de área total, 212.43 de área privativa, 262.66 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400215392
 8444407995065 ;AM ;MANAUS ;FLORES ;AVENIDA TORQUATO TAPAJOS, N. KM 05, Apto 106, BL24 ;180.000,00;180.000,00;0.00;Apartamento, 99.01 de área total, 60.68 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407995065
 8787704486192 ;AM ;MANAUS ;COLONIA TERRA NOVA ;AVENIDA TORQUATO TAPAJOS, N. 7080, Apto 402, TORRE  19, 4° PAVIMENTO ;202.000,00;202.000,00;0.00;Apartamento, 83.86 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704486192
 8787701691429 ;AM ;MANAUS ;SANTA ETELVINA ;RUA AYRES DA CRUZ, N. 474, Apto 104, BL 06 ;158.000,00;158.000,00;0.00;Apartamento, 85.55 de área total, 41.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701691429
 8787712641053 ;AM ;MANAUS ;PLANALTO ;AV JOSE MOACIR TEBERGA DE TOLEDO, N. 1564, Apto 203, BL07 LOT PQ MOSAICO ;209.000,00;209.000,00;0.00;Apartamento, 60.51 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712641053
 8555518445553 ;AM ;MANAUS ;NOVO ALEIXO ;RUA RIO IQUIARI, N. 506, ;180.000,00;180.000,00;0.00;Casa, 61.92 de área total, 61.92 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518445553
 1787701482988 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8280, Apto 503, BL 08 ;150.000,00;150.000,00;0.00;Apartamento, 82.98 de área total, 41.37 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701482988
 8555500520340 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 87 ;121.000,00;121.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555500520340
 8555502011842 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 93 ;112.000,00;112.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555502011842
 8555514229988 ;AM ;MANAUS ;LAGO AZUL ;AV PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 91 ;132.000,00;132.000,00;0.00;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514229988
 8555518405683 ;AM ;MANAUS ;LAGO AZUL ;AV PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL112 ;139.000,00;139.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518405683
 8555525672543 ;AM ;MANAUS ;LAGO AZUL ;AV PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL143 ;117.000,00;117.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525672543
 8555528737247 ;AM ;MANAUS ;LAGO AZUL ;AV PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL05 ;140.000,00;140.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555528737247
 8555530593494 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 05 ;126.000,00;126.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530593494
 8555532418703 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104,  BL34 ;127.000,00;127.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532418703
 8787708897731 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 403,  08 ;161.000,00;161.000,00;0.00;Apartamento, 83.81 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708897731
 8787710403686 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 501, BL 05 ;160.000,00;160.000,00;0.00;Apartamento, 81.68 de área total, 41.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710403686
 8787710626987 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 307, BLOCO 01 ;154.000,00;154.000,00;0.00;Apartamento, 81.68 de área total, 41.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710626987
 8787712548541 ;AM ;MANAUS ;LAGO AZUL ;AV COMENDADOR JOSE CRUZ, N. 1081, Apto 304, BL06 ;163.000,00;163.000,00;0.00;Apartamento, 90.76 de área total, 41.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712548541
 8555521686698 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 56 ;126.033,33;126.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521686698
 8444413134858 ;AM ;MANAUS ;JORGE TEIXEIRA ;RUA NOVA JERICO, N. 89, LT03 LOT JORGE TEIXEIRA ;132.000,00;131.000,00;0.00;Casa, 92.22 de área total, 92.22 de área privativa, 168.45 de área do terreno,  1 qto(s), a.serv, WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413134858
 1555532188653 ;AM ;MANAUS ;COLONIA TERRA NOVA ;AV TORQUATO TAPAJOS, N. 6930, Apto 301, TORRE 48 ;257.211,81;254.000,00;0.00;Apartamento, 84.73 de área total, 73.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555532188653
 1444412403091 ;AM ;MANAUS ;ALEIXO ;RUA DOS CRISANTEMOS, N. 198, TIPO B ;570.527,51;543.000,00;0.00;Casa, 213.91 de área total, 213.91 de área privativa, 450.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412403091
 8787710194661 ;AM ;MANAUS ;COLONIA TERRA NOVA ;RUA TUDE MOUTINHO, N. 634, Apto 302,  BL04  AKAJATUBA ;157.729,92;150.000,00;0.00;Apartamento, 103.96 de área total, 41.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710194661
 8444409224791 ;AM ;MANAUS ;TARUMA ;RUA PRAIA DE CANOA QUEBRADA, N. 262, Apto 103, BL15 - A ;175.000,00;163.000,00;0.00;Apartamento, 116.26 de área total, 42.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409224791
 8555503776915 ;AM ;MANAUS ;LAGO AZUL ;AV PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL68 ;126.000,00;117.000,00;0.00;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503776915
 8787711183442 ;AM ;MANAUS ;COLONIA TERRA NOVA ; RUA TUDE MOUTINHO, N. 634, Apto 202, BLOCO 02 ;168.098,46;155.000,00;0.00;Apartamento, 103.95 de área total, 62.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711183442
 8787708999330 ;AM ;MANAUS ;DA PAZ ;RUA WAGNER, N. 1340, Apto 201, BL 14 ;220.000,00;200.000,00;0.00;Apartamento, 90.59 de área total, 41.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708999330
 8787715268272 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 504,  BL 20 ;170.442,40;149.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715268272
 1444400455016 ;AM ;MANAUS ;SAO JOSE OPERARIO ;RUA JOSE ROMAO, N. 731, CS 07 ;745.000,00;609.000,00;0.00;Casa, 158.49 de área total, 156.49 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400455016
 8787702277936 ;AM ;MANAUS ;COLONIA TERRA NOVA ;AV TORQUATO TAPAJOS KM 11,6, N. 7080, Apto 102, TORRE 44 ;274.000,00;203.000,00;0.00;Apartamento, 101.81 de área total, 57.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702277936
 1555532933707 ;AM ;MANAUS ;ALEIXO ;AV COSME FERREIRA, N. 2214, Apto 501, TORRE K ;421.000,00;305.000,00;0.00;Apartamento, 126.03 de área total, 58.73 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555532933707
 1444405183421 ;AM ;MANAUS ;REDENCAO ;RUA XENOFANTE ANTONY, N. 246, QDH-1 ;351.213,14;243.000,00;0.00;Casa, 54.02 de área total, 54.02 de área privativa, 300.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405183421
 1444421638101 ;AM ;MANAUS ;NOVO ALEIXO ; RUA JACAREIPE, N. 22C, LT22C, QDC-09 ;452.105,73;130.300,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 225.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444421638101
 8444415791430 ;AM ;NOVA OLINDA DO NORTE ;CENTRO ;RUA NOVA ESPERANCA, N. SN, ZONA URBANA ;99.533,07;167.961,48;40.75;Casa, 0.00 de área total, 77.65 de área privativa, 286.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415791430
 8444416064877 ;AM ;PARINTINS ;LADY LAURA ;RUA PROJETA, N. 4782, ;61.697,94;107.971,86;42.86;Casa, 0.00 de área total, 49.85 de área privativa, 88.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416064877
 8555508942783 ;AM ;PARINTINS ;DJARD VIEIRA ;ESTRADA DO PARINTINS-MACURANY, N. 0, QD.16 LT.18 CS.18 ;67.821,35;118.313,73;42.68;Casa, 0.00 de área total, 40.33 de área privativa, 250.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508942783
 8555526137420 ;AM ;PARINTINS ;DJARD VIEIRA ;ESTRADA DO MACURANY, N. SN, CS 16 QD 17 LT 16 ;107.587,99;181.554,11;40.75;Casa, 0.00 de área total, 40.33 de área privativa, 250.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526137420
 1444419325126 ;AM ;RIO PRETO DA EVA ;CENTRO ;RUA SENADOR FABIO DE LUCENA, N. SN, LT04B  QD13 ;69.488,59;168.000,00;58.64;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419325126
 8444428924701 ;AM ;RIO PRETO DA EVA ;BAIRRO NOVA CANAA ;RUA PRESIDENTE FERNANDO COLLOR, N. SN, LT 02 C, QD 13 ;82.857,65;153.000,00;45.85;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428924701
 1444418384013 ;AM ;RIO PRETO DA EVA ;CANAA ;RUA MONTE SINAI, N. SN, QD 03 LT 37 ;143.395,72;250.000,00;42.65;Casa, 0.00 de área total, 98.20 de área privativa, 210.00 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418384013
 1444419512252 ;AM ;RIO PRETO DA EVA ;LOT EL SHADDAI ;RUA SENADOR FABIO LUCENA C/ RUA PRES CASTELLO BRAN, N. 04-C, QD 13 ;72.387,39;121.000,00;40.18;Casa, 63.24 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419512252
 1444419639660 ;AM ;RIO PRETO DA EVA ;LOT EL SHADDAI ;RUA PRESIDENTE FERNANDO COLLOR, N. SN, LT 2A QD 13 ;108.750,86;180.600,00;39.79;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419639660
 1444419828942 ;AM ;RIO PRETO DA EVA ;NOVA CANAÃ ;RUA PRESIDENTE FERNADO COLLOR, N. SN, LT 02B, QD 13 ;99.357,11;165.000,00;39.79;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419828942
 1444413880268 ;AM ;RIO PRETO DA EVA ;NOVA CANAÃ ; RUA MONTE SINAI, N. SN, LT 36 QD 03 ;78.073,35;129.200,00;39.58;Casa, 66.05 de área total, 66.05 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413880268
 1555514331393 ;AM ;TEFE ;SANTO ANTONIO ;RUA MINAS GERAIS, N. 2356 ;216.212,35;529.000,00;59.13;Casa, 518.40 de área total, 518.40 de área privativa, 234.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555514331393
 1444406887767 ;AM ;TEFE ;SANTA LUZIA ;RUA ESPIRITO SANTO, N. 538, . ;82.724,51;160.000,00;48.30;Casa, 0.00 de área total, 176.00 de área privativa, 88.00 de área do terreno,  4 qto(s), WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406887767
 1444400573620 ;AM ;TEFE ;JERUSALEM ;RUA SANTA RITA, N. SN, LOTE 06 ;91.570,92;150.000,00;38.96;Terreno, 92.37 de área total, 0.01 de área privativa, 66.70 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400573620
