
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787700830786 ;MG ;MONTES CLAROS ;SANTOS REIS ;RUA ANTONIO LOPES DA SILVA, N. 145, Apto 406, BL 08 VG 150 ;160.000,00;160.000,00;0.00;Apartamento, 62.63 de área total, 42.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700830786
 8787709955824 ;MG ;MONTES CLAROS ;JARDIM PRIMAVERA ;AVENIDA MARIA JOSE NUNES, N. 750, Apto 102, BL 12 ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 54.31 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709955824
 8787710666865 ;MG ;MONTES CLAROS ;JARDIM PRIMAVERA ;AVENIDA D, N. SN, Apto 201, BL04 ;160.000,00;160.000,00;0.00;Apartamento, 121.71 de área total, 57.35 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710666865
 8787704073017 ;MG ;MONTES CLAROS ;JARDIM PRIMAVERA ;RUA ALAMEDA DO BEIJA FLOR, N. 538, Apto 104, PAV TERREO ;150.000,00;135.000,00;0.00;Apartamento, 74.05 de área total, 54.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704073017
 8444416521380 ;MG ;MURIAE ;AEROPORTO ;RUA FRANCISCO LUCIANO MOREIRA, N. 927, DUPLEX 01 ;59.266,01;161.127,01;63.22;Casa, 0.00 de área total, 90.31 de área privativa, 99.82 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416521380
 8444415633266 ;MG ;MURIAE ;SANTANA ;RUA JULIO DA FONSECA, N. 87, Apto 102, BL 02 ;45.907,51;120.000,00;61.75;Apartamento, 0.00 de área total, 131.70 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415633266
 10171235 ;MG ;MURIAE ;GASPAR ;RUA PRIMEIRO DE MAIO, N. 175, QD A, LT 08 - LOT ITAPUI ;17.854,82;44.037,72;59.46;Terreno, 0.00 de área total, 0.00 de área privativa, 160.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171235
 8444407804308 ;MG ;MURIAE ;CHALE FASE II ;RUA PROJETADA, N. SN, AREA 03 ;42.850,93;97.000,00;55.83;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407804308
 8444410855821 ;MG ;MURIAE ;UNIAO ;AVENIDA JOSE MARIANO MACHADO, N. 231, . ;97.600,32;183.000,00;46.67;Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410855821
 8444417460180 ;MG ;MURIAE ;RECANTO VERDE ;ALAMEDA DAS PALMEIRAS, N. 315, Apto 02, ;78.978,96;142.000,00;44.39;Apartamento, 0.00 de área total, 60.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417460180
 8787700801131 ;MG ;MURIAE ;AREA 1 - VERMELHO ; R SEBASTIAO BATISTA DE ALMEIDA, N. 181, G, ;66.495,04;116.000,00;42.68;Casa, 0.00 de área total, 62.57 de área privativa, 130.54 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700801131
 8444421125226 ;MG ;MURIAE ;FRANCO SUICO ;AVENIDA SEBASTIAO FERNANDO LEVATE, N. 397, Apto 102, ;101.111,45;175.000,00;42.23;Apartamento, 0.00 de área total, 76.32 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421125226
 8444412893160 ;MG ;MURIAE ;SANTO ANTONIO ;RUA 3, N. 18, Apto 301, PAV 03 ;90.133,64;156.000,00;42.23;Apartamento, 0.00 de área total, 56.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412893160
 8444422410854 ;MG ;MURIAE ;CENTRO ;RUA IVO JUNQUEIRA PASSOS, N. 50, Apto 01, LT 02, QD F ;84.892,14;145.000,00;41.46;Apartamento, 0.00 de área total, 73.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422410854
 8444421829843 ;MG ;MURIAE ;FRANCO SUICO ; AVENIDA PROJETADA, N. 397, Apto 01, LT 17 QD B ;104.889,24;177.000,00;40.75;Apartamento, 0.00 de área total, 72.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421829843
 8444402188781 ;MG ;MURIAE ;PRIMAVERA ;ALAMEDA DOS JAMBEIROS, N. 411, - ;103.704,06;175.000,00;40.75;Casa, 0.00 de área total, 60.67 de área privativa, 162.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402188781
 8787703069423 ;MG ;MURIAE ;SANTO ANTONIO ;RUA ANTONIO AFONSO DE SOUZA, N. 85, A, ;108.444,81;183.000,00;40.75;Casa, 0.00 de área total, 47.50 de área privativa, 79.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703069423
 1444418141110 ;MG ;MURIAE ;CARDOSO DE MELO ;R  MARIA DA GLORIA COSTA, N. 401, Apto 102, VG ;140.990,82;224.000,00;37.06;Apartamento, 0.00 de área total, 84.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418141110
 1444403906388 ;MG ;MURIAE ;SAO FRANCISCO ;RUA ALEXANDRE BARROCA, N. 28, Apto 402, ED SÃO FRANCISCO APTO 402 ;165.701,72;260.000,00;36.27;Apartamento, 135.37 de área total, 135.37 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403906388
 8444404306129 ;MG ;MUTUM ;CENTRO ;RUA CELSO COSTA 145, N. 145 ;43.198,07;148.000,00;70.82;Casa, 0.00 de área total, 69.88 de área privativa, 138.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404306129
 8444428441050 ;MG ;NANUQUE ;ROMILDA RUAS ;RUA DARCY VARGAS, N. SN, LT 231, QD 180, ST 03 ;130.585,45;39.500,00;0.00;Casa, 69.98 de área total, 69.98 de área privativa, 141.39 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428441050
 8444408445689 ;MG ;NATERCIA ;CHAPADA ; RUA VEREADOR JOÃO RAIMUNDO DE FREITAS, N. 125, LT 01 QD E ;115.000,00;115.000,00;0.00;Casa, 57.00 de área total, 45.00 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408445689
 1444404717546 ;MG ;NEPOMUCENO ;SANTO ANTONIO ; RUA ADERBAL ALVES ANDRADE, N. 87, LT23 QD12 ;260.000,00;260.000,00;0.00;Casa, 111.21 de área total, 111.21 de área privativa, 193.70 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404717546
 8444407943960 ;MG ;NOVA ERA ;SANTANA ; RUA A, N. 114-A, Apto 103, BL A-8 ;130.000,00;130.000,00;0.00;Apartamento, 62.46 de área total, 58.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407943960
 1444402296144 ;MG ;NOVA LIMA ;BOA VISTA ; RUA DIAMANTINA, N. SN, L12 QA ;98.816,70;160.000,00;38.24;Terreno, 0.00 de área total, 0.00 de área privativa, 731.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402296144
 8787706937850 ;MG ;NOVA LIMA ;OSWALDO BARBOSA PENA II ;RUA ALFREDO TITO PIRES DE SOUZA, N. 84, Apto 502, BLOCO 01 ;242.000,00;242.000,00;0.00;Apartamento, 82.78 de área total, 47.96 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706937850
 1444415294617 ;MG ;NOVA LIMA ;PASTO DA BALANCA ;AV RENATO AVELAR AZEREDO, N. 60, Apto 203, ;250.000,00;220.000,00;0.00;Apartamento, 65.92 de área total, 48.65 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415294617
 8787707515630 ;MG ;NOVA LIMA ;OSWALDO BARBOSA PENA II ;RUA VEREADOR ELIAS ABALEM, N. 515, Apto 304, BL 01 ;260.000,00;176.000,00;0.00;Apartamento, 0.00 de área total, 47.96 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707515630
 8444412218888 ;MG ;NOVA SERRANA ;PARANA III ;RUA VINTE  FUNDOS, N. 117, LT 360 B2 QD 20 ;56.209,38;121.000,00;53.55;Casa, 0.00 de área total, 59.82 de área privativa, 199.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412218888
 8444419071807 ;MG ;NOVA SERRANA ;JOSE RODRIGUES ;RUA PROCOPIO WANER AMARAL, N. 166, LT 06A, QD 04 ;70.729,24;132.000,00;46.42;Casa, 0.00 de área total, 68.64 de área privativa, 160.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419071807
 8444413028195 ;MG ;NOVA SERRANA ;REGINA AMARAL II ;AVENIDA PROJETADA CINCO, N. 1529, 0263-C ;68.214,74;119.000,00;42.68;Casa, 0.00 de área total, 59.20 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413028195
 8444427932620 ;MG ;NOVA SERRANA ;IMACULADA CONCEIÇÃO ;RUA SAO TOME, N. 423, LT A2, QD 04 ;113.115,98;197.000,00;42.59;Casa, 0.00 de área total, 69.66 de área privativa, 126.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427932620
 8555536184766 ;MG ;NOVA SERRANA ;BAIRRO REGINA AMARAL ;AVENIDA DA GLORIA, ESQ COM AVENIDA BOA ESPERANÇA, N. 1785, LOTE 39 QUADRA 13 ;86.648,52;148.000,00;41.46;Casa, 0.00 de área total, 55.57 de área privativa, 160.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536184766
 1444419663048 ;MG ;NOVA SERRANA ;AMAZONAS ;RUA RIO TAPAJOS, N. 140, LT 03A QD 07 ;632.853,10;993.000,00;36.27;Casa, 0.00 de área total, 251.15 de área privativa, 160.00 de área do terreno, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419663048
 8555537565135 ;MG ;NOVA SERRANA ;ESPLANADA ;RUA DAS ESMERALDAS, N. 302, Apto 201, ;140.000,00;140.000,00;0.00;Apartamento, 69.06 de área total, 68.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537565135
 8787701755923 ;MG ;NOVA SERRANA ;MORADA NOVA ;RUA ESMERALDA, N. 165, QD 14 LT 3K ;200.000,00;200.000,00;0.00;Casa, 55.53 de área total, 55.53 de área privativa, 128.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701755923
 1444414634473 ;MG ;OURO FINO ;OURO FINO ; RUA REVERENDO MIGUEL TORRES, N. 40, 02A14 ;312.284,01;490.000,00;36.27;Casa, 261.00 de área total, 261.00 de área privativa, 199.42 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414634473
 8444402686269 ;MG ;OURO FINO ;PARREIRAS ; RUA SEBASTIANA DO CARMO, N. 225, ;158.000,00;158.000,00;0.00;Casa, 49.83 de área total, 49.83 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402686269
 8787703129116 ;MG ;OURO PRETO ;PARQUE DA LAGOA (CACHOEIRA DO CAMPO) ;RUA CONSELHEIRO LAFAIETE, N. 410,  CS 02 LT 19 QD 16 ;175.000,00;175.000,00;0.00;Casa, 52.00 de área total, 52.00 de área privativa, 167.15 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703129116
 1444405935016 ;MG ;PARA DE MINAS ;PATAFUFO ;RUA ALAMEDA DAS MANGABEIRAS, N. 991, CS D ;163.855,23;293.831,66;44.24;Casa, 0.00 de área total, 62.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405935016
 8444428830332 ;MG ;PARA DE MINAS ;GRAO PARA ;RUA CONCEICAO MARIA MOREIRA, N. 165, Apto 06, 1º PAV,  BL 20 ;81.379,36;139.000,00;41.46;Apartamento, 54.24 de área total, 50.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428830332
 8555523739594 ;MG ;PARA DE MINAS ;SAO CRISTOVAO ; RUA ALFREDO LEITE, N. 425, Apto 16, BL 01 ;140.000,00;140.000,00;0.00;Apartamento, 47.08 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523739594
 8555530416290 ;MG ;PARA DE MINAS ;SAO PAULO ;RUA MARIA MACIEL RAMOS, N. 285, Apto 19, BL.10 VG. 172 ;150.000,00;150.000,00;0.00;Apartamento, 47.08 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530416290
 8444406102229 ;MG ;PARAOPEBA ;SERRA VERDE ; RUA JOÃO BOTELHO, N. 383, LOTE 3 QD 26 ;57.891,78;100.000,00;42.11;Casa, 51.00 de área total, 51.00 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406102229
 8444416600485 ;MG ;PASSOS ;POLIVALENTE ;RUA HONDURAS, N. 96, TERRENO 05 QD  Q ;106.667,03;180.000,00;40.75;Casa, 57.00 de área total, 57.00 de área privativa, 133.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416600485
 8444428376127 ;MG ;PASSOS ;COIMBRAS ;RUA URIAS LOPES DA CUNHA, N. 311, L28 ;128.135,66;212.000,00;39.56;Casa, 52.00 de área total, 52.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428376127
 1555530520723 ;MG ;PASSOS ;CENTRO ;AVENIDA DOS EXPEDICIONARIOS, N. 865, . ;490.891,34;790.000,00;37.87;Casa, 0.00 de área total, 223.00 de área privativa, 355.60 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530520723
 1444409204857 ;MG ;PASSOS ;PENHA ;RUA ESTRELA D ALVA, N. 193, LT 16 ;274.045,15;430.000,00;36.27;Casa, 162.08 de área total, 138.08 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409204857
 8444412336252 ;MG ;PASSOS ;POLIVALENTE ;RUA EQUADOR, N. 805, LT02, QD L ;160.000,00;160.000,00;0.00;Casa, 48.75 de área total, 48.75 de área privativa, 125.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412336252
 8555537574770 ;MG ;PASSOS ;RESIDENCIAL PORTAL DAS PALMEIRAS ;RUA SAGU, N. 38, QD E LT 53 ;153.000,00;153.000,00;0.00;Casa, 0.00 de área total, 45.81 de área privativa, 200.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537574770
 8444408741253 ;MG ;PATOS DE MINAS ;CORACAO EUCARISTICO ;RUA LICO PAULINO, N. 46, LT 18 QD 16 ;75.595,14;130.500,00;42.08;Casa, 0.00 de área total, 59.90 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408741253
 8444408943972 ;MG ;PATOS DE MINAS ;JARDIM PANORAMICO ;RUA VICENTINA RODRIGUES, N. SN, Apto 102, ESQUINA RUA RENATO FERREIRA DE ARIMATE ;84.892,14;145.000,00;41.46;Apartamento, 72.46 de área total, 48.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408943972
 8787704412229 ;MG ;PATOS DE MINAS ;JARDIM QUEBEC ;RUA FLORINA CAIXETA ARAUJO FRANCO, N. 8, LOTE 22 Q A11 ;94.815,14;160.000,00;40.75;Casa, 0.00 de área total, 62.84 de área privativa, 273.23 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704412229
 8787707172164 ;MG ;PATOS DE MINAS ;IPANEMA ;AVENIDA VEREADOR JOSE CAIXETA MAGALHAES, N. 174, Apto 504, TORRE 06 ;117.256,22;194.000,00;39.56;Apartamento, 0.00 de área total, 47.01 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707172164
 8787708786514 ;MG ;PATOS DE MINAS ;IPANEMA ;AVENIDA VEREADOR JOSE CAIXETA MAGALHAES, N. 174, Apto 401, TORRE-12 ;114.838,57;190.000,00;39.56;Apartamento, 0.00 de área total, 47.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708786514
 8787709295174 ;MG ;PATOS DE MINAS ;IPANEMA ;AVENIDA VEREADOR JOSE CAIXETA MAGALHAES, N. 174, Apto 40, BL 16 TORRE 16 ;129.948,90;215.000,00;39.56;Apartamento, 0.00 de área total, 47.01 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709295174
 1444411789484 ;MG ;PATOS DE MINAS ;NOVA FLORESTA ;RUA ARTUR MAGALHAES, N. 1141, LT 14 QD F ;293.000,00;293.000,00;0.00;Comercial, 69.67 de área total, 69.67 de área privativa, 191.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411789484
 8787704048470 ;MG ;PATOS DE MINAS ;JARDIM QUEBEC ;RUA VINTE, N. 175, QD B21 LT 16 ;134.900,00;126.000,00;0.00;Casa, 0.00 de área total, 62.84 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704048470
 8444416221417 ;MG ;PATOS DE MINAS ;NOSSA SENHORA DE FATIMA ;RUA DONIZETE NUNES COIMBRA, N. 136, CS 01 ;150.076,34;136.873,30;0.00;Casa, 0.00 de área total, 49.64 de área privativa, 92.91 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416221417
