
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1155533900319 ;RS ;PORTO ALEGRE ;lot toscana ;RUA SAO JOSEMARIA ESCRIVA, N. 555, Apto 1102, TR A, LT 01, QD A ;827.233,96;1.298.000,00;36.27;Apartamento, 0.00 de área total, 127.35 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1155533900319
 1155533900335 ;RS ;PORTO ALEGRE ;lot toscana ;RUA SAO JOSEMARIA ESCRIVA, N. 555, Apto 1202, TR A, LT 01, QD A ;827.233,96;1.298.000,00;36.27;Apartamento, 0.00 de área total, 127.35 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1155533900335
 1155533900343 ;RS ;PORTO ALEGRE ;lot toscana ;RUA SAO JOSEMARIA ESCRIVA, N. 555, Apto 202, TR B, LT 01, QD A ;619.469,50;972.000,00;36.27;Apartamento, 0.00 de área total, 101.75 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1155533900343
 1444419618182 ;RS ;PORTO ALEGRE ;Vila Ingá ;AVENIDA CASCAIS, N. 505, Apto 802, TORRE B ;200.754,00;315.000,00;36.27;Apartamento, 115.87 de área total, 62.85 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419618182
 1787700107512 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA CAPITAO PEDROSO, N. 416, CS 46 ;152.955,43;240.000,00;36.27;Casa, 110.96 de área total, 82.81 de área privativa, 110.96 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700107512
 1444417476631 ;RS ;PORTO ALEGRE ;VILA NOVA ;AVENIDA RODRIGUES DA FONSECA, N. 1695, Apto 806, TORRE 3 BOX 39 LOTE 2 ;165.701,72;260.000,00;36.27;Apartamento, 126.62 de área total, 51.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417476631
 1444418810365 ;RS ;PORTO ALEGRE ;VILA JARDIM ;AVENIDA DOS PRAZERES, N. 863, ;509.851,44;800.000,00;36.27;Casa, 279.05 de área total, 279.05 de área privativa, 308.86 de área do terreno,  3 qto(s).;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418810365
 8444410355306 ;RS ;PORTO ALEGRE ;JARDIM ITU ;AVENIDA BISPO JOAO SCALABRINI, N. 208, Apto 403, BLOCO D ;272.094,10;426.938,64;36.27;Apartamento, 114.42 de área total, 70.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410355306
 8444415382166 ;RS ;PORTO ALEGRE ;MARIO QUINTANA ;26 DE MARCO, N. 415, Apto 328, BLOCO G ;94.623,28;126.000,00;24.91;Apartamento, 0.00 de área total, 38.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415382166
 8787714448447 ;RS ;PORTO ALEGRE ;RESTINGA ;ESTRADA BARRO VERMELHO, N. 201, Apto 19, ;159.099,71;190.000,00;16.27;Apartamento, 45.95 de área total, 42.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714448447
 1444402067269 ;RS ;PORTO ALEGRE ;SAO JOAO ;RUA PORTUGAL, N. 1287, Apto 11, VAGA 24 ;195.355,08;220.000,00;11.21;Apartamento, 78.13 de área total, 50.35 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402067269
 1444406682278 ;RS ;PORTO ALEGRE ;IPANEMA ;RUA DEA COUFAL, N. 1117, CS 04 ;372.917,02;406.000,00;8.15;Casa, 116.11 de área total, 88.60 de área privativa, 48.49 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406682278
 1444410389407 ;RS ;PORTO ALEGRE ;HIPICA ;AVENIDA NOSSA SENHORA DE GUADALUPE, N. 600, CASA 17 ;375.544,12;400.000,00;6.12;Casa, 163.77 de área total, 135.10 de área privativa, 90.52 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410389407
 8787711302077 ;RS ;PORTO ALEGRE ;IPANEMA ;RUA PERCIO FREITAS MAESTRI, N. 388, Apto 202, BLOCO 3 ;124.051,58;130.000,00;4.58;Apartamento, 82.87 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711302077
 1787700905923 ;RS ;PORTO ALEGRE ;CAVALHADA ;AVENIDA FAMILIA GONCALVES CARNEIRO, N. 201, Apto 401, BLOCO 15 VAGA 289 ;177.153,52;184.000,00;3.73;Apartamento, 73.41 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700905923
 8042810001160 ;RS ;PORTO ALEGRE ;Alto Petrópolis ;RUA PAULO RENATO KETZER DE SOUZA, N. 300, Apto 502, BL C ;168.384,45;168.384,45;0.00;Apartamento, 42.19 de área total, 37.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8042810001160
 8444429666579 ;RS ;PORTO ALEGRE ;Alto Petrópolis ;RUA PAULO RENATO KETZER DE SOUZA, N. 300, Apto 505, BL F ;135.000,00;135.000,00;0.00;Apartamento, 42.78 de área total, 37.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444429666579
 8787708282583 ;RS ;PORTO ALEGRE ;Vila Santa Rosa ;RUA DOS MAIAS, N. 1103, Apto 101, BL 16 ;151.000,00;151.000,00;0.00;Apartamento, 81.21 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708282583
 8787711896384 ;RS ;PORTO ALEGRE ;LOT RES RESTINGA ;RUA 7008, N. 300, Apto 104, BL 01 QD C LTS 01,02,03 ;146.000,00;146.000,00;0.00;Apartamento, 61.70 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711896384
 8787712247711 ;RS ;PORTO ALEGRE ;Dona Teodora ;AVENIDA ERNESTO NEUGEBAUER, N. 820, Apto 404, TORRE 1 QD K VG 72 ;250.000,00;250.000,00;0.00;Apartamento, 75.77 de área total, 43.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712247711
 8787714180592 ;RS ;PORTO ALEGRE ;LOT RES RESTINGA ;RUA 7008, N. 300, Apto 503, BL 11 QD C LTS 1, 2, 3 ;175.000,00;175.000,00;0.00;Apartamento, 61.71 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714180592
 8787716622908 ;RS ;PORTO ALEGRE ;Vila Ingá ;AVENIDA KARL IWERS, N. 1800, Apto 303, BL 8 ;188.000,00;188.000,00;0.00;Apartamento, 69.89 de área total, 41.19 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716622908
 8787700732350 ;RS ;PORTO ALEGRE ;ABERTA DOS MORROS ; RUA 7091 - ATUAL JOSE IUCHNO, N. 151, Apto 504, BL 22 LT 01 QD B LOT CAMPO BELO ;145.000,00;145.000,00;0.00;Apartamento, 81.20 de área total, 40.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700732350
 8787703177552 ;RS ;PORTO ALEGRE ;ABERTA DOS MORROS ;RUA JOSE IUCHNO, N. 205, Apto 202, BL02 LT 38 QD A LOT CAMPO BELO ;175.000,00;175.000,00;0.00;Apartamento, 81.99 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703177552
 8787707242596 ;RS ;PORTO ALEGRE ;ABERTA DOS MORROS ;RUA DORIVAL CASTILHOS MACHADO, N. 754, CS 3, 1º PAV ;179.000,00;179.000,00;0.00;Casa, 72.65 de área total, 49.95 de área privativa, 72.65 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707242596
 8555512964575 ;RS ;PORTO ALEGRE ;CAMAQUA ;RUA PADRE JOAO BATISTA REUS, N. 3347, Apto 161, BL ILHA DO GAVIAO ;160.000,00;160.000,00;0.00;Apartamento, 56.07 de área total, 39.52 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512964575
 8444429978228 ;RS ;PORTO ALEGRE ;BELEM NOVO ;ESTRADA BARRO VERMELHO, N. 799, Apto 305, BL A VG 223 ;140.500,00;140.500,00;0.00;Apartamento, 78.48 de área total, 39.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444429978228
 8787708443510 ;RS ;PORTO ALEGRE ;BELEM NOVO ;RUA DORIVAL CASTILHOS MACHADO, N. 680, UNIDADE HAB 02 ;170.000,00;170.000,00;0.00;Casa, 72.88 de área total, 49.95 de área privativa, 49.95 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708443510
 8044200419124 ;RS ;PORTO ALEGRE ;RUBEM BERTA ;RUA JOSE BARCELLOS GARCIA, N. 100, Apto 107, BL B ;168.000,00;168.000,00;0.00;Apartamento, 42.19 de área total, 37.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8044200419124
 8185110000748 ;RS ;PORTO ALEGRE ;RUBEM BERTA ;RUA PAULO RENATO KETZER DE SOUZA, N. 100, Apto 501, BL F PAVIMENTO 5 ;107.000,00;107.000,00;0.00;Apartamento, 42.78 de área total, 37.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8185110000748
 8555537059981 ;RS ;PORTO ALEGRE ;SARANDI ;AVENIDA FRANCISCO SILVEIRA BITENCOURT, N. 1818, Apto 202, TORRE 01 ANDAR 1 ;172.000,00;172.000,00;0.00;Apartamento, 79.35 de área total, 40.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537059981
 8787715220237 ;RS ;PORTO ALEGRE ;SARANDI ;RUA ENGENHEIRO SADI CASTRO, N. 1040, Apto 102, BL 05 ;212.000,00;212.000,00;0.00;Apartamento, 67.96 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715220237
 1444411095547 ;RS ;PORTO ALEGRE ;SAO GERALDO ;AVENIDA GUIDO MONDIN, N. 549, Apto 5, ;275.000,00;275.000,00;0.00;Apartamento, 97.09 de área total, 92.30 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411095547
 8787715140055 ;RS ;PORTO ALEGRE ;PASSO DAS PEDRAS ;AVENIDA KARL IWERS, N. 1800, Apto 104, BL 7 LT 01 QD C ;175.000,00;175.000,00;0.00;Apartamento, 69.89 de área total, 41.19 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715140055
 1444405096332 ;RS ;PORTO ALEGRE ;SAO JOAO ;RUA AUGUSTO SEVERO, N. 125, Apto 205, BOX VG ;570.000,00;570.000,00;0.00;Apartamento, 86.34 de área total, 72.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405096332
 8787703756498 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA CELSO DIAS DIHL, N. 239, CASA 44, QD H ;189.000,00;189.000,00;0.00;Casa, 40.01 de área total, 37.31 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703756498
 8787704749070 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SOLON VIEIRA MARQUES, N. 392, QD R LOT RES PQ DO RINCAO ;150.000,00;150.000,00;0.00;Casa, 41.01 de área total, 38.07 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704749070
 8787704930181 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SIMEAO MEIRA, N. 341, CS 05 QD R ;180.000,00;180.000,00;0.00;Casa, 41.01 de área total, 38.07 de área privativa, 125.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704930181
 8787707111114 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA 7008, N. 280, Apto 402, BL 04 VG 331 ;160.000,00;160.000,00;0.00;Apartamento, 70.94 de área total, 40.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707111114
 8787709470251 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SETE MIL E OITO, N. 280, Apto 101, BL 14 TERREO QD B ;169.000,00;169.000,00;0.00;Apartamento, 82.03 de área total, 50.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709470251
 8787711538160 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SETE MIL E OITO, N. 280, Apto 102, BL 12 VG 214 ;160.000,00;160.000,00;0.00;Apartamento, 70.94 de área total, 40.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711538160
 8787713839515 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SETE MIL E OITO, N. 280, Apto 303, BL15 QD B BOX 174 ;171.000,00;171.000,00;0.00;Apartamento, 73.03 de área total, 40.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713839515
 8787714151231 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SETE MIL E OITO, N. SN, Apto 504, BLOCO 11 PAVIMENTO 5 QD C ;150.000,00;150.000,00;0.00;Apartamento, 61.70 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714151231
 8787714455419 ;RS ;PORTO ALEGRE ;RESTINGA ;ESTRADA BARRO VERMELHO, N. 201, CS 21 BOX 21 ;189.000,00;189.000,00;0.00;Casa, 45.95 de área total, 42.48 de área privativa, 68.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714455419
 8787714479741 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SETE MIL E OITO, N. 300, Apto 303, BL 09 QD C ;172.224,00;172.224,00;0.00;Apartamento, 61.71 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714479741
 8787714895907 ;RS ;PORTO ALEGRE ;RESTINGA ;ESTRADA BARRO VERMELHO, N. 201, Apto 42, BOX 42 ;176.000,00;176.000,00;0.00;Apartamento, 48.17 de área total, 44.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714895907
 8787716856500 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SETE MIL E OITO, N. 300, Apto 402, BL 14 ;163.000,00;163.000,00;0.00;Apartamento, 61.70 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716856500
 8787717234022 ;RS ;PORTO ALEGRE ;RESTINGA ;RUA SETE MIL E OITO, N. 300, Apto 302, BL 20 ;174.000,00;174.000,00;0.00;Apartamento, 61.71 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717234022
 8555536976867 ;RS ;PORTO ALEGRE ;MORRO SANTANA ;AVENIDA PROTASIO ALVES, N. 9277, Apto 207, BL. 01 VG. 164 ;215.000,00;215.000,00;0.00;Apartamento, 79.80 de área total, 48.88 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536976867
 8787708097840 ;RS ;PORTO ALEGRE ;MORRO SANTANA ;AVENIDA PROTASIO ALVES, N. 10535, Apto 401, BL 29 LT 01 QD A VG 570 ;163.000,00;163.000,00;0.00;Apartamento, 98.67 de área total, 40.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708097840
 1787700893445 ;RS ;PORTO ALEGRE ;CAVALHADA ;AVENIDA FAMILIA GONCALVES CARNEIRO, N. 201, Apto 103, BL 14 ;213.000,00;213.000,00;0.00;Apartamento, 84.60 de área total, 50.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700893445
 8164520081109 ;RS ;PORTO ALEGRE ;CAVALHADA ;RUA PAULO MACIEL, N. 120, Apto 102, BL 35 ;131.000,00;131.000,00;0.00;Apartamento, 45.73 de área total, 36.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8164520081109
 8787701498130 ;RS ;PORTO ALEGRE ;CAVALHADA ;AVENIDA FAMILIA GONCALVES CARNEIRO, N. 441, Apto 301, BL 22 QD G LT 45 LOT CIDADE DE DEUS ;190.000,00;190.000,00;0.00;Apartamento, 85.19 de área total, 40.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701498130
 8787711470905 ;RS ;PORTO ALEGRE ;CAVALHADA ;AVENIDA FAMILIA GONCALVES CARNEIRO, N. 201, Apto 104, BL. 06 VG. 71 ;225.000,00;225.000,00;0.00;Apartamento, 73.41 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711470905
 1555516978980 ;RS ;PORTO ALEGRE ;JARDIM CARVALHO ;RUA ABRAM GOLDSZTEIN, N. 446, Apto 302, BL 01 BOX 212 ;400.000,00;400.000,00;0.00;Apartamento, 128.52 de área total, 72.40 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555516978980
 1555529582745 ;RS ;PORTO ALEGRE ;JARDIM CARVALHO ;RUA IRMAO NORBERTO FRANCISCO RAUCH, N. 755, Apto 1118, TORRE B BOX 136 ;429.620,00;429.620,00;0.00;Apartamento, 135.95 de área total, 79.82 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529582745
 8787717934555 ;RS ;PORTO ALEGRE ;JARDIM CARVALHO ;RUA IRMAO NORBERTO FRANCISCO RAUCH, N. 101, Apto 303, BL 01 ;220.000,00;220.000,00;0.00;Apartamento, 71.17 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717934555
 8555525058004 ;RS ;PORTO ALEGRE ;VILA NOVA ;BECO IMPERIO, N. 241, Apto 101, BL A ;103.500,00;103.500,00;0.00;Apartamento, 53.70 de área total, 43.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525058004
 8555532326388 ;RS ;PORTO ALEGRE ;VILA NOVA ;AVENIDA MONTE CRISTO, N. 483, Apto 404, TR10  LT 01 ;210.000,00;210.000,00;0.00;Apartamento, 96.83 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532326388
