
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787711578170 ;SP ;ARACATUBA ;RES AIMORE ;R DEZESSEIS, N. 349, LT 18 QD A2 ;75.305,50;130.000,00;42.08;Casa, 0.00 de área total, 43.92 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711578170
 8787711762728 ;SP ;ARACATUBA ;RESIDENCIAL AIMORE ; RUA DEZOITO, N. 362, 14 QD G2 ;78.481,72;135.483,11;42.08;Casa, 0.00 de área total, 43.92 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711762728
 8787711660542 ;SP ;ARACATUBA ;JARDIM DO TREVO ; RUA DEZESSEIS, N. 266, LOTE 10, QUADRA C2 ;77.912,23;134.500,00;42.08;Casa, 43.92 de área total, 43.92 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711660542
 8787711480978 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL CLAUDIONOR CINTI ;RUA DEZESSEIS, N. 344, LOT 20 QD C2 ;75.305,50;130.000,00;42.08;Casa, 43.92 de área total, 43.92 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711480978
 8787707920101 ;SP ;ARACATUBA ;PARQUE AQUARELLE ; ESTRADA VICINAL FAUSE CHADE (ATUAL RUA GOULART), N. 399, Apto 303, BL 03 ;82.403,92;140.750,00;41.46;Apartamento, 83.41 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707920101
 8787708258844 ;SP ;ARACATUBA ;1 ; RUA DEZESSETE, N. 188, LOTE 22, QUADRA D2 ;84.892,14;145.000,00;41.46;Casa, 0.00 de área total, 43.92 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708258844
 8787712039205 ;SP ;ARACATUBA ;ARAÇATUBA ; RUA DEZESSETE, N. 380, LT 16 QD E2 ;83.135,75;142.000,00;41.46;Casa, 0.00 de área total, 43.92 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712039205
 8787708694288 ;SP ;ARACATUBA ;AVIACAO ; EST VICINAL FAUSE CHADE, N. 399, Apto 102, BL 19 VG 143 ;83.721,21;143.000,00;41.46;Apartamento, 83.41 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708694288
 8787701252689 ;SP ;ARACATUBA ;UMUARAMA ;AVENIDA UMUARAMA, N. 2020, Apto 402, BL 19 ;89.575,84;153.000,00;41.46;Apartamento, 0.00 de área total, 44.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701252689
 8787705414624 ;SP ;ARACATUBA ;UMUARAMA ;AVENIDA UMUARAMA, N. 2020, Apto 102, BL 30 VG 302 ;81.964,82;140.000,00;41.46;Apartamento, 75.15 de área total, 44.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705414624
 8787709318298 ;SP ;ARACATUBA ;JARDIM PAULISTA ; ESTRADA VICINAL FAUSE CHADE, N. 399, Apto 101, BL 20 VAGA 156/M19 ;88.990,38;152.000,00;41.46;Apartamento, 94.80 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709318298
 8444412806429 ;SP ;ARACATUBA ;JARDIM DAS OLIVEIRAS ;RUA ORLANDO ANTONIO GRASSI, N. 106, ;84.892,14;145.000,00;41.46;Casa, 50.00 de área total, 50.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412806429
 8787711534628 ;SP ;ARACATUBA ;CHACARAS PATRIMONIO SANTANA ;ESTRADA VICINAL FAUSE CHADE, N. 399, Apto 201, BL 12 VG 271 ;90.161,30;154.000,00;41.46;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711534628
 8787711337202 ;SP ;ARACATUBA ;RESIDENCIAL SYLVIO JOSE VENTUROLLI ;RUA PASTOR JOSE FERREIRA DE FREITAS, N. 927, QD 32 LT 10 ;84.306,67;144.000,00;41.46;Casa, 0.00 de área total, 44.82 de área privativa, 152.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711337202
 8787712752688 ;SP ;ARACATUBA ;RESIDENCIAL PAQUERE ;RUA JOSE LUIZ MENDES, N. 60, ;87.819,45;150.000,00;41.46;Casa, 49.18 de área total, 49.18 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712752688
 8787714121715 ;SP ;ARACATUBA ;RESIDENCIAL PAQUERE ;RUA JOSE LUIZ MENDES, N. 137, LT 21 QD D ;87.819,45;150.000,00;41.46;Casa, 49.18 de área total, 49.18 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714121715
 8787719218873 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL LUANA II ;RUA RAIMUNDO BATISTA DE LIMA, N. 76, ;87.819,45;150.000,00;41.46;Casa, 44.82 de área total, 44.82 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787719218873
 8444421906252 ;SP ;ARACATUBA ;AVIACAO ;RUA AVIACAO, N. 1196, Apto 42, BL 4B ;47.852,56;81.000,00;40.93;Apartamento, 0.00 de área total, 42.72 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421906252
 8787714799380 ;SP ;ARACATUBA ;UMUARAMA ;AVENIDA UMUARAMA, N. 1456, Apto 102, BL 01 ;106.667,03;180.000,00;40.75;Apartamento, 92.56 de área total, 42.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714799380
 8444413943578 ;SP ;ARACATUBA ;ALVORADA ;R CONSELHEIRO CRISPINIANO, N. 252, ;94.815,14;160.000,00;40.75;Casa, 59.50 de área total, 59.50 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413943578
 8444429697830 ;SP ;ARACATUBA ;ARAÇATUBA ;RUA AMAURI ERNICA, N. 127, LT 08, QD J ;118.465,05;196.000,00;39.56;Casa, 78.78 de área total, 78.78 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444429697830
 8787718781523 ;SP ;ARACATUBA ;FAZENDA DO ESTADO ;ESTRADA GOULART (ANTIGA ESTRADA FAUSE CHADE, 455), N. 399, Apto 401, BLOCO 09, 4º PAVIMENTO, VAGA 108 ;114.838,57;190.000,00;39.56;Apartamento, 0.00 de área total, 105.55 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787718781523
 8444400423252 ;SP ;ARACATUBA ;JARDIM UNIVERSO ;RUA MARIA HELENA NOGUEIRA DE ANDRADE, N. 619, LT 28 QD G ;186.733,09;300.000,00;37.76;Casa, 143.75 de área total, 143.75 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400423252
 8555525777051 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL DOUTOR ANTONIO VIL ;RUA ANTONIO DOS SANTOS RIBEIRO, N. 174, Apto 404, BL 5 ;128.000,00;128.000,00;0.00;Apartamento, 87.27 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525777051
 8787710587507 ;SP ;ARACATUBA ;VILA ALBA ;RUA ADEMAR RODRIGUES AGUIAR, N. 370, Apto 384, BL 300 PAV 07 ;191.000,00;191.000,00;0.00;Apartamento, 114.10 de área total, 54.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710587507
 8787702785095 ;SP ;ARACATUBA ;FAZENDA DO ESTADO ;ESTRADA GOULART, N. 471, Apto 101, PAV 1 BL 11 VG 112 ;145.000,00;145.000,00;0.00;Apartamento, 98.69 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702785095
 8787711309217 ;SP ;ARACATUBA ;CHACARAS TV ;RUA NOEL ROSA, N. 719, Apto 202, PAV 02 BL 09 VG 165 ;135.000,00;135.000,00;0.00;Apartamento, 85.43 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711309217
 8444417114860 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL JOSE SARAN ;RUA JOSE CANDIDO FERREIRA LOBO, N. 10, ;135.000,00;135.000,00;0.00;Casa, 40.28 de área total, 40.28 de área privativa, 172.61 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417114860
 8555512432972 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL PEDRO PERRI ;RUA HONORIO DE OLIVEIRA CAMARGO JUNIOR, N. 490, Apto 03, BL 02 ;188.500,00;188.500,00;0.00;Apartamento, 61.53 de área total, 55.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512432972
 8555538075670 ;SP ;ARACATUBA ;CHACARAS PATRIMONIO SANTANA ;RUA AVIACAO, N. 1253, Apto 142, PAV 03 BL 100 VG 142 ;200.000,00;200.000,00;0.00;Apartamento, 81.02 de área total, 59.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538075670
 8444425154387 ;SP ;ARACATUBA ;CONCORDIA IV ;RUA JOAO MANOEL GALVES, N. 765, Apto 44, TR B ;250.241,62;250.241,62;0.00;Apartamento, 106.95 de área total, 69.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425154387
 8787712539283 ;SP ;ARACATUBA ;RESIDENCIAL SYLVIO JOSE VENTUROLLI ;RUA PASTOR JOSE FERREIRA DE FREITAS, N. 975, LT 04 QD 32 ;130.000,00;130.000,00;0.00;Casa, 44.82 de área total, 44.82 de área privativa, 152.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712539283
 8787712540389 ;SP ;ARACATUBA ;RESIDENCIAL SYLVIO JOSE VENTUROLLI ;RUA BELARMINO PIRES, N. 915, LOTE 46, QD 31 ;150.000,00;150.000,00;0.00;Casa, 44.82 de área total, 44.82 de área privativa, 152.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712540389
 8787713135780 ;SP ;ARACATUBA ;RESIDENCIAL SYLVIO JOSE VENTUROLLI ; R PASTOR JOSE FERREIRA DE FREITAS, N. 903, 903, 3213 ;130.000,00;130.000,00;0.00;Casa, 44.82 de área total, 44.82 de área privativa, 152.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713135780
 8787714227041 ;SP ;ARACATUBA ;RESIDENCIAL PAQUERE ;RUA NILO MARIA BOATTO, N. 222, LT 16, QD V ;139.756,26;135.000,00;0.00;Casa, 49.18 de área total, 49.18 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714227041
 8787713110523 ;SP ;ARACATUBA ;ARAÇATUBA ;RUA DOUTOR FRANCISCO VILLELA, N. 1271, Apto 77, BL.3 ;179.418,91;169.918,15;0.00;Apartamento, 77.16 de área total, 41.08 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713110523
 8787717704789 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL CLAUDIONOR CINTI ;RUA ERNESTO NAZARET, N. 140, Apto 103, BL. 09 ;202.737,00;188.000,00;0.00;Apartamento, 39.30 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717704789
 8787714896504 ;SP ;ARACATUBA ;RESIDENCIAL SYLVIO JOSE VENTUROLLI ;RUA BELARMINO PIRES, N. 506, LT 05 QD 20 ;159.820,61;148.000,00;0.00;Casa, 44.82 de área total, 44.82 de área privativa, 152.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714896504
 8787712688963 ;SP ;ARACATUBA ;UMUARAMA ;AVENIDA UMUARAMA, N. 1400, Apto 404, BL.03 ;160.577,82;145.000,00;0.00;Apartamento, 89.58 de área total, 43.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712688963
 1787702052952 ;SP ;ARACATUBA ;RESIDENCIAL PAQUERE ;AVENIDA JOAO ARAUJO GRANGEIRO, N. 211, ;147.626,16;126.000,00;0.00;Casa, 49.18 de área total, 49.18 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787702052952
 8444424966990 ;SP ;ARACOIABA DA SERRA ;RESIDENCIAL NOVA CANAA ; RUA FRANCISCO KIYOSHI KANIMORI, N. SN, QD M LT 03 ;129.948,90;215.000,00;39.56;Casa, 84.00 de área total, 84.00 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424966990
 10191648 ;SP ;ARANDU ;RIVIERA DE SANTA CRISTINA I ;RUA SANTA CLARA (ANTIGA RUA PARTICULAR), N. 65, QD SC, LT 07 ;240.423,47;525.000,00;54.21;Terreno, 0.00 de área total, 0.00 de área privativa, 900.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10191648
 8787708867883 ;SP ;ARARAQUARA ;JD AMERICA VILA XAVI ;AVENIDA MASSAIUQUI SANO, N. 90, Apto 304, BL 01 ;100.866,15;194.000,00;48.01;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708867883
 8444424807212 ;SP ;ARARAQUARA ;JARDIM UNIVERSAL ;RUA MAHIBA BARCHA, N. 90, Apto 104, BL 03 ;102.810,73;189.000,00;45.61;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424807212
 8787712233850 ;SP ;ARARAQUARA ;PARQUE RESIDENCIAL JARDIM IPANEMA ;AVENIDA TEREZA PELEGRINETE MOTA, N. 1465, . ;92.889,20;165.000,00;43.71;Casa, 0.00 de área total, 43.33 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712233850
 8787711008330 ;SP ;ARARAQUARA ;ALTOS DO JARAGUA ;AVENIDA GOVERNADOR ORESTES QUERCIA, N. 1301, Apto 302, BL 28 ;99.028,93;175.000,00;43.42;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711008330
 8787707502431 ;SP ;ARARAQUARA ;SOLIDARIEDADE ;RUA SAMUEL BRASIL BUENO, N. 445, Apto 104, BL 20 ;87.907,26;154.000,00;42.92;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707502431
 8555540156291 ;SP ;ARARAQUARA ;PARQUE RESIDENCIAL IGUATEMI ;AVENIDA MIGUEL BUCALEM, N. 468, Apto 103, BL 20 ;68.787,97;120.000,00;42.68;Apartamento, 88.74 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555540156291
 8444422224503 ;SP ;ARARAQUARA ;JARDIM BOA VISTA II ;AVENIDA JOSE LUIZ TOLEDO DO AMARAL, N. 46, QD 18 LT 350 ;68.787,97;120.000,00;42.68;Casa, 53.57 de área total, 53.57 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422224503
 8787712469579 ;SP ;ARARAQUARA ;JARDIM BRASIL (VILA XAVIER) ;AVENIDA JOAQUIM VIEIRA DOS SANTOS, N. 2929, Apto 13, 01 PAVIMENTO BL A TORRE 04 ;77.622,60;134.000,00;42.08;Apartamento, 90.49 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712469579
 8555530480576 ;SP ;ARARAQUARA ;JARDIM UNIVERSAL ;RUA PAULINO RODELLA, N. 1234, Apto 201, 2 PAV BL 08 ;77.043,32;133.000,00;42.08;Apartamento, 0.00 de área total, 45.25 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530480576
 8787712895241 ;SP ;ARARAQUARA ;JARDIM RESIDENCIAL PARAISO ;RUA ALESSIO SANTINI, N. 260, Apto 13, 1 PAV BL D TORRE 03 ;80.164,17;138.387,52;42.08;Apartamento, 87.46 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712895241
 8787708232594 ;SP ;ARARAQUARA ;PARQUE RESIDENCIAL JARDIM IPANEMA ;AVENIDA SEBASTIAO GERALDO CARDOZO - TIAO, N. 80, 15509 ;75.305,50;130.000,00;42.08;Casa, 43.33 de área total, 43.33 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708232594
 8787707677398 ;SP ;ARARAQUARA ; JARDIM QUITANDINHA ;AVENIDA D, N. 173, Apto 204, PAV 02 1 ANDAR BL 15 ;87.819,45;150.000,00;41.46;Apartamento, 89.57 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707677398
 8787714505637 ;SP ;ARARAQUARA ;JARDIM BRASIL (VILA XAVIER) ;AVENIDA JOAQUIM VIEIRA DOS SANTOS, N. 2929, Apto 14, BL A, TORRE 4 ;81.964,82;140.000,00;41.46;Apartamento, 90.49 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714505637
 8787710558817 ;SP ;ARARAQUARA ;JARDIM AMERICA (VILA XAVIER) ;RUA PRESIDENTE JOAO BELCHIOR MARQUES GOU, N. 873, Apto 101, BL 05 ;83.135,75;142.000,00;41.46;Apartamento, 97.04 de área total, 44.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710558817
 8555538883475 ;SP ;ARARAQUARA ;PARQUE RESIDENCIAL IGUATEMI ;AVENIDA MIGUEL BUCALEM, N. 468, Apto 403, BL 10 ;81.964,82;140.000,00;41.46;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538883475
